restaurant_name,food_id,food_name,food_name_cn,calories,protein_g,total_fat_g,total_carbs_g,sodium_mg,saturated_fat_g,trans_fat_g,cholesterol_mg,fiber_g,sugars_g,added_sugars_g,protein_dv,total_carbs_dv,total_fat_dv,saturated_fat_dv,trans_fat_dv,cholesterol_dv,sodium_dv,dietary_fiber_dv,total_sugars_dv,added_sugars_dv,vitamin_d_mcg,vitamin_d_dv,calcium_mg,calcium_dv,iron_mg,iron_dv,potassium_mg,potassium_dv,description,allergens,ingredient_count,ingredients_full,allergens_full,product_url,local_image_path,scraped_date,
Jersey Mike's,7-regular-extra-meat,#7 - Regular Extra Meat,,60,9,2,1,400,0.5,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,8-regular-extra-meat,#8 - Regular Extra Meat,,140,16,8,1,840,2.5,0,45,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,9-regular-extra-meat,#9 - Regular Extra Meat,,170,21,9,1,590,3,0,60,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,10-regular-extra-meat,#10 - Regular Extra Meat,,210,10,19,0,270,2.5,0.2,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,11-regular-extra-meat,#11 - Regular Extra Meat,,70,8,4.5,0,560,1.5,0.1,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,12-regular-extra-meat,#12 - Regular Extra Meat,,80,11,4,0,200,1.5,0.1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,13-regular-extra-meat,#13 - Regular Extra Meat,,130,15,7,2,1100,2.5,0.1,50,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,14-regular-extra-cheese,#14 - Regular Extra Cheese,,350,26,26,3,440,17,1,80,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,2-regular-extra-cheese,#2 - Regular Extra Cheese,,120,9,9,1,160,6,0.3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,3-regular-extra-cheese,#3 - Regular Extra Cheese,,120,9,9,1,160,6,0.3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,4-regular-extra-cheese,#4 - Regular Extra Cheese,,120,9,9,1,160,6,0.3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,5-regular-extra-cheese,#5 - Regular Extra Cheese,,120,9,9,1,160,6,0.3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,6-regular-extra-cheese,#6 - Regular Extra Cheese,,120,9,9,1,160,6,0.3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,7-regular-extra-cheese,#7 - Regular Extra Cheese,,120,9,9,1,160,6,0.3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,8-regular-extra-cheese,#8 - Regular Extra Cheese,,120,9,9,1,160,6,0.3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,9-regular-extra-cheese,#9 - Regular Extra Cheese,,100,7,7,1,100,4.5,0.2,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,11-regular-extra-cheese,#11 - Regular Extra Cheese,,120,9,9,1,160,6,0.3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,12-regular-extra-cheese,#12 - Regular Extra Cheese,,120,9,9,1,160,6,0.3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,13-regular-extra-cheese,#13 - Regular Extra Cheese,,120,9,9,1,160,6,0.3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,extra-beef-philly,Extra Beef Philly,,120,13,7,1,290,2.5,0,45,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,extra-chicken-philly,Extra Chicken Philly,,80,16,1,1,240,0,0,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,extra-white-american-cheese,Extra White American Cheese,,90,6,6,2,420,4,0.2,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,add-pepperoni,Add Pepperoni,,190,9,16,2,680,6,0.2,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,add-bacon,Add Bacon,,130,9,11,0,400,4,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,add-extra-portabello,Add/Extra Portabello,,10,1,0,2,5,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,1-giant-extra-bacon,#1 - Giant Extra Bacon,,210,14,17,1,600,6,0,45,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,2-giant-extra-meat,#2 - Giant Extra Meat,,70,12,2,2,860,0.5,0,35,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,3-giant-extra-meat,#3 - Giant Extra Meat,,80,14,2,1,980,0.5,0,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,4-giant-extra-meat,#4 - Giant Extra Meat,,60,10,1.5,2,690,0.5,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,5-giant-extra-meat,#5 - Giant Extra Meat,,100,18,2.5,2,1280,1,0.1,50,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,6-giant-extra-meat,#6 - Giant Extra Meat,,140,24,4.5,0,270,1.5,0.1,65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,7-giant-extra-meat,#7 - Giant Extra Meat,,90,14,3,2,660,1,0,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,8-giant-extra-meat,#8 - Giant Extra Meat,,240,26,14,2,1390,5,0,80,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,9-giant-extra-meat,#9 - Giant Extra Meat,,280,32,16,2,960,6,0.1,95,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,10-giant-extra-meat,#10 - Giant Extra Meat,,390,18,35,1,490,5,0.3,70,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,11-giant-extra-meat,#11 - Giant Extra Meat,,110,11,7,1,850,2.5,0.1,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,12-giant-extra-meat,#12 - Giant Extra Meat,,120,16,6,0,300,2,0.1,45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
Jersey Mike's,13-giant-extra-meat,#13 - Giant Extra Meat,,200,23,11,3,1670,4,0.2,75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2026/2/7,
